Timestamp|Steering|SteeringSpeed|Throttle|Brake|SteeringSensor|SpeedSensor
1712302926.0381382|0.0|49920|1.0|0.0|4|0
1712302926.0701425|0.0|49920|1.0|0.0|4|0
1712302926.1061373|0.0|49920|1.0|0.0|4|0
1712302926.1381388|0.0|49920|1.0|0.0|4|0
1712302926.1701446|0.0|49920|1.0|0.0|4|0
1712302926.2061586|0.0|49920|1.0|0.0|4|30
1712302926.2381442|0.0|49920|1.0|0.0|4|30
1712302926.270146|0.0|49920|1.0|0.0|4|30
1712302926.306145|0.0|49920|1.0|0.0|4|30
1712302926.3381445|0.0|49920|1.0|0.0|4|40
1712302926.3701465|0.0|49920|1.0|0.0|4|40
1712302926.406143|0.0|49920|1.0|0.0|4|40
1712302926.4381447|0.0|49920|1.0|0.0|4|50
1712302926.4741406|0.0|49920|1.0|0.0|4|50
1712302926.506143|0.0|49920|1.0|0.0|4|60
1712302926.5381455|0.0|49920|1.0|0.0|4|60
1712302926.5741398|0.0|49920|1.0|0.0|4|60
1712302926.6061423|0.0|49920|1.0|0.0|4|60
1712302926.6381452|0.0|49920|1.0|0.0|4|60
1712302926.6741397|0.0|49920|1.0|0.0|4|70
1712302926.706144|0.0|49920|1.0|0.0|4|70
1712302926.738147|0.0|49920|1.0|0.0|4|80
1712302926.774142|0.0|49920|1.0|0.0|4|80
1712302926.8061433|0.0|49920|1.0|0.0|4|80
1712302926.8381472|0.0|49920|1.0|0.0|4|80
1712302926.8741443|0.0|49920|1.0|0.0|4|80
1712302926.9061484|0.0|49920|1.0|0.0|4|90
1712302926.9381473|0.0|49920|1.0|0.0|4|90
1712302926.974147|0.0|49920|1.0|0.0|4|90
1712302927.0061474|0.0|49920|1.0|0.0|4|90
1712302927.0421424|0.0|49920|1.0|0.0|4|90
1712302927.0741458|0.0|49920|1.0|0.0|4|100
1712302927.10615|0.0|49920|1.0|0.0|4|90
1712302927.142143|0.0|49920|1.0|0.0|4|90
1712302927.1741486|0.0|49920|1.0|0.0|4|100
1712302927.20615|0.0|49920|1.0|0.0|4|100
1712302927.2381525|0.0|49920|1.0|0.0|4|100
1712302927.2741494|0.0|49920|1.0|0.0|4|100
1712302927.3061516|0.0|49920|1.0|0.0|4|100
1712302927.3421476|0.0|49920|1.0|0.0|4|100
1712302927.37415|0.0|49920|1.0|0.0|4|110
1712302927.4061515|0.0|49920|1.0|0.0|4|110
1712302927.4421473|0.0|49920|1.0|0.0|4|110
1712302927.4741492|0.0|49920|1.0|0.0|4|110
1712302927.5061545|0.0|49920|1.0|0.0|4|110
1712302927.542149|0.0|49920|1.0|0.0|4|110
1712302927.5741525|0.0|49920|1.0|0.0|4|110
1712302927.6061528|0.0|49920|1.0|0.0|4|110
1712302927.6421473|0.0|49920|1.0|0.0|4|120
1712302927.6741526|0.0|49920|1.0|0.0|4|110
1712302927.706156|0.0|49920|1.0|0.0|4|120
1712302927.7421517|0.0|49920|1.0|0.0|4|120
1712302927.774155|0.0|49920|1.0|0.0|4|120
1712302927.8061547|0.0|49920|1.0|0.0|4|120
1712302927.8421507|0.0|49920|1.0|0.0|4|110
1712302927.8741558|0.0|49920|1.0|0.0|4|120
1712302927.910152|0.0|49920|1.0|0.0|4|120
1712302927.9421537|0.0|49920|1.0|0.0|4|110
1712302927.9741566|0.0|49920|1.0|0.0|4|120
1712302928.010151|0.0|49920|1.0|0.0|4|120
1712302928.042153|0.0|49920|1.0|0.0|4|120
1712302928.0741556|0.0|49920|1.0|0.0|4|120
1712302928.1101525|0.0|49920|1.0|0.0|4|110
1712302928.1421552|0.0|49920|1.0|0.0|4|120
1712302928.1741583|0.0|49920|1.0|0.0|4|120
1712302928.210153|0.0|49920|1.0|0.0|4|110
1712302928.2421553|0.0|49920|1.0|0.0|4|110
1712302928.2741594|0.29576000571250916|49920|1.0|0.0|5|120
1712302928.3101559|0.6131399869918823|49920|1.0|0.0|23|110
1712302928.3421574|0.7191699743270874|49920|1.0|0.0|64|110
1712302928.3781536|0.703980028629303|49920|1.0|0.0|98|110
1712302928.4101548|0.002139999996870756|49920|1.0|0.0|131|120
1712302928.4421568|0.002139999996870756|49920|1.0|0.0|158|120
1712302928.4781537|0.002139999996870756|49920|1.0|0.0|145|110
1712302928.510156|0.0|49920|1.0|0.0|117|110
1712302928.542159|0.0|49920|1.0|0.0|73|110
1712302928.5781546|0.0|49920|1.0|0.0|53|110
1712302928.610155|0.0|49920|1.0|0.0|42|110
1712302928.6421583|0.0|49920|1.0|0.0|29|110
1712302928.6781542|0.0|49920|1.0|0.0|23|110
1712302928.710158|0.0|49920|1.0|0.0|17|110
1712302928.742159|0.0|49920|1.0|0.0|10|110
1712302928.778157|0.0|49920|1.0|0.0|9|110
1712302928.810161|0.0|49920|1.0|0.0|7|110
1712302928.8421617|0.0|49920|1.0|0.0|6|110
1712302928.8781579|0.0|49920|1.0|0.0|5|110
1712302928.9101603|0.0|49920|1.0|0.0|5|110
1712302928.946157|0.0|49920|1.0|0.0|5|110
1712302928.9781697|0.0|49920|1.0|0.0|5|110
1712302929.0101607|0.10760000348091125|49920|1.0|0.0|5|100
1712302929.0461588|0.23220999538898468|49920|1.0|0.0|5|110
1712302929.0781603|0.23220999538898468|49920|1.0|0.0|5|110
1712302929.1101649|0.3267500102519989|49920|1.0|0.0|30|110
1712302929.1461594|0.36351001262664795|49920|1.0|0.0|72|110
1712302929.1781623|0.37397998571395874|49920|1.0|0.0|105|110
1712302929.210164|0.37707000970840454|49920|1.0|0.0|139|100
1712302929.2461598|0.30149000883102417|49920|1.0|0.0|182|110
1712302929.2781618|0.30149000883102417|49920|1.0|0.0|213|110
1712302929.3101652|0.12648999691009521|49920|1.0|0.0|219|100
1712302929.3461633|0.006889999844133854|49920|1.0|0.0|212|110
1712302929.3781645|0.0|49920|1.0|0.0|184|110
1712302929.4141607|0.0|49920|1.0|0.0|140|110
1712302929.4461634|0.0|49920|1.0|0.0|107|110
1712302929.4781635|0.0|49920|1.0|0.0|75|100
1712302929.514162|0.0|49920|1.0|0.0|58|100
1712302929.5461626|0.0|49920|1.0|0.0|48|110
1712302929.578167|0.0|49920|1.0|0.0|38|100
1712302929.614162|0.026149999350309372|49920|1.0|0.0|29|100
1712302929.6461642|0.1190899983048439|49920|1.0|0.0|27|100
1712302929.6781669|0.1190899983048439|49920|1.0|0.0|21|100
1712302929.7141628|0.15466000139713287|49920|1.0|0.0|21|100
1712302929.7461667|0.1675799936056137|49920|1.0|0.0|23|100
1712302929.7781677|0.17213000357151031|49920|1.0|0.0|31|100
1712302929.8141646|0.17554999887943268|49920|1.0|0.0|42|110
1712302929.8461678|0.17847000062465668|49920|1.0|0.0|47|110
1712302929.8781686|0.17847000062465668|49920|1.0|0.0|58|100
1712302929.914166|0.19434000551700592|49920|1.0|0.0|69|100
1712302929.9461672|0.21397000551223755|49920|1.0|0.0|79|100
1712302929.982165|0.22078000009059906|49920|1.0|0.0|90|100
1712302930.0141716|0.22078000009059906|49920|1.0|0.0|97|100
1712302930.0461676|0.22078000009059906|49920|1.0|0.0|105|100
1712302930.082166|0.22078000009059906|49920|1.0|0.0|116|100
1712302930.114173|0.22078000009059906|49920|1.0|0.0|124|100
1712302930.146171|0.20024000108242035|49920|1.0|0.0|132|100
1712302930.182167|0.1827400028705597|49920|1.0|0.0|137|100
1712302930.2141697|0.17937999963760376|49920|1.0|0.0|138|100
1712302930.2461712|0.1759600043296814|49920|1.0|0.0|140|100
1712302930.2821667|0.1759600043296814|49920|1.0|0.0|142|100
1712302930.3141704|0.17252999544143677|49920|1.0|0.0|143|100
1712302930.3461723|0.16884000599384308|49920|1.0|0.0|143|100
1712302930.3821714|0.1633799970149994|49920|1.0|0.0|139|100
1712302930.4141715|0.14496999979019165|49920|1.0|0.0|129|100
1712302930.4501686|0.13276000320911407|49920|1.0|0.0|123|100
1712302930.4821696|0.13276000320911407|49920|1.0|0.0|116|100
1712302930.5141733|0.12139999866485596|49920|1.0|0.0|105|100
1712302930.5501697|0.0873899981379509|49920|1.0|0.0|97|100
1712302930.5821712|0.0016700000269338489|49920|1.0|0.0|91|100
1712302930.6141744|0.0|49920|1.0|0.0|80|100
1712302930.6501706|0.0|49920|1.0|0.0|72|100
1712302930.6821728|0.0|49920|1.0|0.0|60|100
1712302930.714175|0.0|49920|1.0|0.0|53|100
1712302930.7501693|0.0|49920|1.0|0.0|44|100
1712302930.7821743|0.0|49920|1.0|0.0|32|100
1712302930.814177|0.0|49920|1.0|0.0|25|100
1712302930.8501725|0.0|49920|1.0|0.0|21|100
1712302930.882177|0.0|49920|1.0|0.0|11|100
1712302930.9141812|0.0|49920|1.0|0.0|9|100
1712302930.9501727|0.0|49920|1.0|0.0|8|100
1712302930.9821749|0.0|49920|1.0|0.0|5|100
1712302931.0181725|0.0|49920|1.0|0.0|5|100
1712302931.0501735|0.0|49920|1.0|0.0|5|100
1712302931.0821764|0.0|49920|1.0|0.0|5|100
1712302931.1181731|0.0|49920|1.0|0.0|5|100
1712302931.1501753|0.0|49920|1.0|0.0|5|100
1712302931.1821785|0.0|49920|1.0|0.0|5|100
1712302931.2181742|0.0|49920|1.0|0.0|5|100
1712302931.250178|0.0|49920|1.0|0.0|5|100
1712302931.2821846|0.0|49920|1.0|0.0|5|100
1712302931.3181753|0.0|49920|1.0|0.0|4|100
1712302931.3501806|0.0|49920|1.0|0.0|5|100
1712302931.3821845|0.0|49920|1.0|0.0|5|100
1712302931.4181776|0.0|49920|1.0|0.0|5|100
1712302931.450179|0.0|49920|1.0|0.0|5|100
1712302931.4821832|0.0|49920|1.0|0.0|5|100
1712302931.5181794|0.0|49920|1.0|0.0|5|100
1712302931.5501795|0.0|49920|1.0|0.0|5|100
1712302931.5861773|0.0|49920|1.0|0.0|4|100
1712302931.618179|0.0|49920|1.0|0.0|5|100
1712302931.650184|0.0|49920|1.0|0.0|5|100
1712302931.6861775|0.0|49920|1.0|0.0|4|100
1712302931.7181811|0.0|49920|1.0|0.0|5|100
1712302931.7501822|0.0|49920|1.0|0.0|5|100
1712302931.7861779|0.0|49920|1.0|0.0|5|100
1712302931.81818|0.0|49920|1.0|0.0|5|100
1712302931.8501856|0.0|49920|1.0|0.0|5|100
1712302931.88618|0.0|49920|1.0|0.0|4|100
1712302931.918183|0.0|49920|1.0|0.0|5|100
1712302931.9501867|0.0|49920|1.0|0.0|5|100
1712302931.986182|0.0|49920|1.0|0.0|5|100
1712302932.0181832|0.0|49920|1.0|0.0|5|100
1712302932.05418|0.0|49920|1.0|0.0|5|100
1712302932.0861816|0.0|49920|1.0|0.0|5|100
1712302932.1181836|0.0|49920|1.0|0.0|5|100
1712302932.1541803|0.0|49920|1.0|0.0|5|100
1712302932.1861813|0.0|49920|1.0|0.0|4|100
1712302932.2181857|0.0|49920|1.0|0.0|5|110
1712302932.2541802|0.0|49920|1.0|0.0|0|100
1712302932.2861834|0.0|49920|1.0|0.0|1|100
1712302932.3181865|0.0|49920|1.0|0.0|0|100
1712302932.3541794|0.0|49920|1.0|0.0|0|100
1712302932.3861856|0.0|49920|1.0|0.0|1|100
1712302932.418187|0.0|49920|1.0|0.0|0|110
1712302932.4541833|0.0|49920|1.0|0.0|0|100
1712302932.4861863|0.0|49920|1.0|0.0|0|100
1712302932.522183|0.0|49920|1.0|0.0|1|110
1712302932.554188|0.0|49920|1.0|0.0|0|100
1712302932.5861876|0.0|49920|1.0|0.0|0|100
1712302932.6222036|0.0|49920|1.0|0.0|0|110
1712302932.6541877|0.0|49920|1.0|0.0|0|110
1712302932.6861913|0.0|49920|1.0|0.0|1|110
1712302932.722182|0.0|49920|1.0|0.0|0|110
1712302932.754187|0.0|49920|1.0|0.0|1|100
1712302932.7861893|0.0|49920|1.0|0.0|0|110
1712302932.8221836|0.0|49920|1.0|0.0|0|110
1712302932.85419|0.0|49920|1.0|0.0|0|100
1712302932.8861907|0.0|49920|1.0|0.0|0|100
1712302932.9221869|0.0|49920|1.0|0.0|1|100
1712302932.9541893|0.0|49920|1.0|0.0|1|110
1712302932.9861937|0.0|49920|1.0|0.0|0|110
1712302933.0221875|0.0|49920|1.0|0.0|0|110
1712302933.054189|0.0|49920|1.0|0.0|1|100
1712302933.0901873|0.0|49920|1.0|0.0|1|110
1712302933.1221886|0.0|49920|1.0|0.0|0|100
1712302933.1541913|0.0|49920|1.0|0.0|0|100
1712302933.190187|0.0|49920|1.0|0.0|1|100
1712302933.2221894|0.0|49920|1.0|0.0|1|110
1712302933.2541924|0.0|49920|1.0|0.0|0|110
1712302933.2901883|0.0|49920|1.0|0.0|0|110
1712302933.322193|0.0|49920|1.0|0.0|0|100
1712302933.354196|0.0|49920|1.0|0.0|0|100
1712302933.3901885|0.0|49920|1.0|0.0|0|110
1712302933.4221926|0.0|49920|1.0|0.0|0|100
1712302933.4542|0.0|49920|1.0|0.0|0|110
1712302933.4901907|0.0|49920|1.0|0.0|0|110
1712302933.5221932|0.0|49920|1.0|0.0|0|110
1712302933.5542018|0.0|49920|1.0|0.0|0|110
1712302933.5901942|0.0|49920|1.0|0.0|1|110
1712302933.6221952|0.0|49920|1.0|0.0|0|100
1712302933.6581922|0.0|49920|1.0|0.0|1|110
1712302933.6901948|0.0|49920|1.0|0.0|0|100
1712302933.7221963|0.0|49920|1.0|0.0|1|100
1712302933.7581937|0.0|49920|1.0|0.0|1|110
1712302933.7901947|0.0|49920|1.0|0.0|0|110
1712302933.8221974|0.0|49920|1.0|0.0|0|110
1712302933.8581955|0.0|49920|1.0|0.0|0|110
1712302933.8901927|0.0|49920|1.0|0.0|0|100
1712302933.922198|0.0|49920|1.0|0.0|0|100
1712302933.9581923|0.0|49920|1.0|0.0|0|110
1712302933.990194|0.0|49920|1.0|0.0|0|100
1712302934.0222003|0.0|49920|1.0|0.0|0|100
1712302934.0581994|0.0|49920|1.0|0.0|0|100
1712302934.0901985|0.0|49920|1.0|0.0|0|110
1712302934.1261942|0.0|49920|1.0|0.0|0|110
1712302934.158203|0.0|49920|1.0|0.0|0|110
1712302934.1902003|0.07162000238895416|49920|1.0|0.0|0|100
1712302934.2261963|0.10248000174760818|49920|1.0|0.0|1|110
1712302934.2581995|0.14775000512599945|49920|1.0|0.0|5|110
1712302934.2902024|0.1979299932718277|49920|1.0|0.0|13|100
1712302934.326197|0.2120400071144104|49920|1.0|0.0|23|100
1712302934.3582003|0.2120400071144104|49920|1.0|0.0|61|100
1712302934.390207|0.1451999992132187|49920|1.0|0.0|94|100
1712302934.4261975|0.026760000735521317|49920|1.0|0.0|109|100
1712302934.458202|0.0|49920|1.0|0.0|111|100
1712302934.4902081|0.0|49920|1.0|0.0|107|100
1712302934.526201|0.0|49920|1.0|0.0|82|110
1712302934.5582013|0.0|49920|1.0|0.0|66|100
1712302934.5902038|0.0|49920|1.0|0.0|56|100
1712302934.626201|0.0|49920|1.0|0.0|44|100
1712302934.658203|0.0|49920|1.0|0.0|35|110
1712302934.694203|0.0|49920|1.0|0.0|26|100
1712302934.7262015|0.0|49920|1.0|0.0|23|100
1712302934.758203|0.0|49920|1.0|0.0|11|100
1712302934.794199|0.0|49920|1.0|0.0|8|100
1712302934.8261986|0.0|49920|1.0|0.0|7|100
1712302934.8582044|0.0|49920|1.0|0.0|7|100
1712302934.894199|0.0|49920|1.0|0.0|5|100
1712302934.9262023|0.0|49920|1.0|0.0|5|100
1712302934.9582088|0.0|49920|1.0|0.0|5|100
1712302934.9942021|0.0|49920|1.0|0.0|5|100
1712302935.0262134|0.01343000028282404|49920|1.0|0.0|4|100
1712302935.058211|0.03641999885439873|49920|1.0|0.0|4|100
1712302935.094204|0.06287000328302383|49920|1.0|0.0|4|100
1712302935.1262045|0.07751999795436859|49920|1.0|0.0|5|100
1712302935.1622055|0.09390000253915787|49920|1.0|0.0|10|100
1712302935.194202|0.09390000253915787|49920|1.0|0.0|22|100
1712302935.226204|0.1014299988746643|49920|1.0|0.0|30|100
1712302935.2622073|0.10328999906778336|49920|1.0|0.0|41|100
1712302935.2942038|0.10485000163316727|49920|1.0|0.0|50|100
1712302935.3262093|0.10672000050544739|49920|1.0|0.0|58|100
1712302935.3622026|0.10811000317335129|49920|1.0|0.0|61|100
1712302935.3942058|0.10811000317335129|49920|1.0|0.0|64|100
1712302935.4262102|0.10811000317335129|49920|1.0|0.0|66|100
1712302935.4622095|0.10811000317335129|49920|1.0|0.0|67|100
1712302935.4942114|0.10811000317335129|49920|1.0|0.0|67|100
1712302935.5262148|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.5622084|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.594212|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.6262133|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.6622105|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.6942139|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.7262173|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.762209|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.7942111|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.8262165|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.862207|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.8942122|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.9302065|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.9622135|0.10811000317335129|49920|1.0|0.0|68|100
1712302935.9942222|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.0302126|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.0622163|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.0982065|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.130214|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.162216|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.1982124|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.2302148|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.262218|0.10811000317335129|49920|1.0|0.0|68|110
1712302936.298213|0.10811000317335129|49920|1.0|0.0|68|110
1712302936.3302166|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.3662088|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.3982155|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.430218|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.4662142|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.4982147|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.53022|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.566214|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.5982165|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.6302197|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.666214|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.6982179|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.7302208|0.10811000317335129|49920|1.0|0.0|68|110
1712302936.7662172|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.7982204|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.8342164|0.10811000317335129|49920|1.0|0.0|68|100
1712302936.8662214|0.10155999660491943|49920|1.0|0.0|68|100
1712302936.8982196|0.09363000094890594|49920|1.0|0.0|68|100
1712302936.9342175|0.05253000184893608|49920|1.0|0.0|68|100
1712302936.9662194|0.021299999207258224|49920|1.0|0.0|68|100
1712302936.9982228|0.021299999207258224|49920|1.0|0.0|67|100
1712302937.0342174|0.009030000306665897|49920|1.0|0.0|57|100
1712302937.0662177|0.0|49920|1.0|0.0|49|100
1712302937.0982206|0.0|49920|1.0|0.0|40|100
1712302937.1342185|0.0|49920|1.0|0.0|29|100
1712302937.1662211|0.0|49920|1.0|0.0|21|100
1712302937.198223|0.0|49920|1.0|0.0|13|100
1712302937.234219|0.0|49920|1.0|0.0|9|100
1712302937.266222|0.0|49920|1.0|0.0|8|100
1712302937.298224|0.0|49920|1.0|0.0|7|100
1712302937.3342242|0.0|49920|1.0|0.0|5|100
1712302937.366222|0.0|49920|1.0|0.0|5|100
1712302937.4022167|0.0|49920|1.0|0.0|5|100
1712302937.43422|0.0|49920|1.0|0.0|5|110
1712302937.4662242|0.0|49920|1.0|0.0|5|110
1712302937.5022175|0.0|49920|1.0|0.0|5|100
1712302937.5342214|0.0|49920|1.0|0.0|6|100
1712302937.5662243|0.0|49920|1.0|0.0|5|100
1712302937.5982316|0.0|49920|1.0|0.0|5|110
1712302937.6342235|0.0|49920|1.0|0.0|6|100
1712302937.6662283|0.0|49920|1.0|0.0|5|100
1712302937.69823|0.0|49920|1.0|0.0|5|100
1712302937.7342238|0.0|49920|1.0|0.0|5|110
1712302937.7662263|0.0|49920|1.0|0.0|6|110
1712302937.802226|0.0|49920|1.0|0.0|6|100
1712302937.834226|0.0|49920|1.0|0.0|6|100
1712302937.8702202|0.0|49920|1.0|0.0|5|100
1712302937.9022243|0.0|49920|1.0|0.0|5|100
1712302937.9342263|0.0|49920|1.0|0.0|5|110
1712302937.9662282|0.0|49920|1.0|0.0|5|100
1712302938.0022244|0.0|49920|1.0|0.0|5|100
1712302938.0342276|0.0|49920|1.0|0.0|6|110
1712302938.0662367|0.0|49920|1.0|0.0|5|100
1712302938.102226|0.0|49920|1.0|0.0|6|100
1712302938.1342306|0.0|49920|1.0|0.0|6|100
1712302938.1662319|0.0|49920|1.0|0.0|5|100
1712302938.2022269|0.0|49920|1.0|0.0|5|100
1712302938.2342303|0.0|49920|1.0|0.0|5|100
1712302938.2702262|0.0|49920|1.0|0.0|5|100
1712302938.3022285|0.0|49920|1.0|0.0|5|110
1712302938.3342304|0.0|49920|1.0|0.0|5|110
1712302938.3702269|0.0|49920|1.0|0.0|5|100
1712302938.4022303|0.0|49920|1.0|0.0|5|100
1712302938.4342322|0.0|49920|1.0|0.0|6|100
1712302938.4702272|0.0|49920|1.0|0.0|5|110
1712302938.5022316|0.0|49920|1.0|0.0|5|100
1712302938.5342326|0.0|49920|1.0|0.0|6|100
1712302938.5702271|0.0|49920|1.0|0.0|5|100
1712302938.6022322|0.0|49920|1.0|0.0|5|110
1712302938.6342337|0.0|49920|1.0|0.0|5|110
1712302938.6702309|0.0|49920|1.0|0.0|6|100
1712302938.7022328|0.0|49920|1.0|0.0|5|100
1712302938.734234|0.0|49920|1.0|0.0|6|100
1712302938.7702315|0.0|49920|1.0|0.0|6|110
1712302938.802234|0.0|49920|1.0|0.0|5|100
1712302938.838231|0.0|49920|1.0|0.0|6|100
1712302938.870233|0.0|49920|1.0|0.0|5|100
1712302938.9022355|0.0|49920|1.0|0.0|6|110
1712302938.938233|0.0|49920|1.0|0.0|6|100
1712302938.9702327|0.0|49920|1.0|0.0|6|100
1712302939.0022368|0.0|49920|1.0|0.0|6|100
1712302939.0382314|0.0|49920|1.0|0.0|5|110
1712302939.0702372|0.0|49920|1.0|0.0|5|110
1712302939.1022375|0.0|49920|1.0|0.0|5|100
1712302939.138258|0.0|49920|1.0|0.0|6|100
1712302939.1702397|0.0|49920|1.0|0.0|6|110
1712302939.2022386|0.0|49920|1.0|0.0|7|110
1712302939.2382345|0.0|49920|1.0|0.0|6|100
1712302939.2702396|0.0|49920|1.0|0.0|7|100
1712302939.306234|0.0|49920|1.0|0.0|6|100
1712302939.338237|0.0|49920|1.0|0.0|7|100
1712302939.3702393|0.0|49920|1.0|0.0|7|100
1712302939.406235|0.0|49920|1.0|0.0|6|100
1712302939.438236|0.0|49920|1.0|0.0|7|100
1712302939.4702425|0.0|49920|1.0|0.0|7|110
1712302939.506236|0.0|49920|1.0|0.0|6|110
1712302939.5382395|0.0|49920|1.0|0.0|7|100
1712302939.57024|0.0|49920|1.0|0.0|6|100
1712302939.6062365|0.0|49920|1.0|0.0|6|100
1712302939.6382403|0.0|49920|1.0|0.0|6|100
1712302939.6702452|0.0|49920|1.0|0.0|7|100
1712302939.706239|0.0|49920|1.0|0.0|6|100
1712302939.7382405|0.0|49920|1.0|0.0|6|100
1712302939.770243|0.0|49920|1.0|0.0|5|110
1712302939.8062398|0.0|49920|1.0|0.0|6|100
1712302939.838242|0.0|49920|1.0|0.0|6|100
1712302939.8742378|-0.006380000151693821|49920|1.0|0.0|6|100
1712302939.9062405|-0.04008999839425087|49920|1.0|0.0|6|100
1712302939.9382474|-0.05795999988913536|49920|1.0|0.0|6|100
1712302939.9742377|-0.0640299990773201|49920|1.0|0.0|0|100
1712302940.0062423|-0.0640299990773201|49920|1.0|0.0|-9|100
1712302940.0382457|-0.065140001475811|49920|1.0|0.0|-16|100
1712302940.0742383|-0.058329999446868896|49920|1.0|0.0|-26|110
1712302940.1062431|0.0|49920|1.0|0.0|-29|100
1712302940.1382506|0.0|49920|1.0|0.0|-29|100
1712302940.1742425|0.0|49920|1.0|0.0|-27|100
1712302940.2062447|0.0|49920|1.0|0.0|-25|110
1712302940.2382479|0.0|49920|1.0|0.0|-18|100
1712302940.2742426|0.0|49920|1.0|0.0|-12|100
1712302940.3062441|0.0|49920|1.0|0.0|-10|100
1712302940.3422415|0.0|49920|1.0|0.0|-9|100
1712302940.3742418|0.0|49920|1.0|0.0|-8|100
1712302940.406246|0.0|49920|1.0|0.0|-7|100
1712302940.44224|0.0|49920|1.0|0.0|-7|100
1712302940.4742413|0.0|49920|1.0|0.0|-6|100
1712302940.5062459|0.0|49920|1.0|0.0|-6|110
1712302940.5422416|0.012760000303387642|49920|1.0|0.0|-6|100
1712302940.5742476|0.08393000066280365|49920|1.0|0.0|-6|100
1712302940.6062515|0.08393000066280365|49920|1.0|0.0|-5|100
1712302940.6422439|0.11040999740362167|49920|1.0|0.0|1|110
1712302940.6742496|0.14760999381542206|49920|1.0|0.0|10|100
1712302940.7062495|0.18623000383377075|49920|1.0|0.0|18|100
1712302940.7422483|0.19908000528812408|49920|1.0|0.0|51|100
1712302940.77425|0.19908000528812408|49920|1.0|0.0|68|110
1712302940.8062518|0.19908000528812408|49920|1.0|0.0|80|110
1712302940.8422475|0.20271000266075134|49920|1.0|0.0|91|100
1712302940.874249|0.20271000266075134|49920|1.0|0.0|99|100
1712302940.9102447|0.1066100001335144|49920|1.0|0.0|107|100
1712302940.9422505|0.0|49920|1.0|0.0|109|110
1712302940.9742491|0.0|49920|1.0|0.0|97|100
1712302941.0102453|0.0|49920|1.0|0.0|75|100
1712302941.0422466|0.0|49920|1.0|0.0|62|100
1712302941.0742526|0.0|49920|1.0|0.0|55|100
1712302941.1102457|0.0|49920|1.0|0.0|44|100
1712302941.1422486|0.0|49920|1.0|0.0|33|100
1712302941.1742506|0.0|49920|1.0|0.0|30|100
1712302941.2102487|0.0|49920|1.0|0.0|19|100
1712302941.2422495|0.0|49920|1.0|0.0|12|110
1712302941.2742534|0.0|49920|1.0|0.0|10|100
1712302941.3102493|0.0|49920|1.0|0.0|8|100
1712302941.3422525|0.0|49920|1.0|0.0|7|100
1712302941.3782477|0.0|49920|1.0|0.0|7|100
1712302941.41025|0.0|49920|1.0|0.0|7|100
1712302941.4422526|0.0|49920|1.0|0.0|7|100
1712302941.4782495|0.0|49920|1.0|0.0|7|100
1712302941.5102506|0.0|49920|1.0|0.0|7|110
1712302941.5422547|0.0|49920|1.0|0.0|7|110
1712302941.5782504|0.0|49920|1.0|0.0|7|100
1712302941.6102526|0.0|49920|1.0|0.0|7|100
1712302941.6422548|0.0|49920|1.0|0.0|7|110
1712302941.6782534|0.0|49920|1.0|0.0|7|110
1712302941.7102535|0.0|49920|1.0|0.0|7|100
1712302941.7422554|0.0|49920|1.0|0.0|7|100
1712302941.7782538|0.0|49920|1.0|0.0|7|100
1712302941.8102565|0.0|49920|1.0|0.0|7|100
1712302941.8422587|0.0|49920|1.0|0.0|7|100
1712302941.8782558|0.0|49920|1.0|0.0|6|100
1712302941.9102554|0.0|49920|1.0|0.0|7|100
1712302941.9462552|0.0|49920|1.0|0.0|6|110
